customer_id;customer_name;segment;country;city;state;postal_code;region
AG-10675;Anna Gayman;Consumer;United States;Houston;Texas;77036;Central
AH-10120;Adrian Hane;Home Office;United States;Houston;Texas;77036;Central
AH-10690;Anna Häberlin;Corporate;United States;Houston;Texas;77095;Central
AR-10345;Alex Russell;Corporate;United States;Houston;Texas;77070;Central
AT-10735;Annie Thurman;Consumer;United States;Houston;Texas;77041;Central
AW-10930;Arthur Wiediger;Home Office;United States;Houston;Texas;77070;Central
BB-11545;Brenda Bowman;Corporate;United States;Houston;Texas;77070;Central
BD-11770;Bryan Davis;Consumer;United States;Houston;Texas;77070;Central
BE-11335;Bill Eplett;Home Office;United States;Houston;Texas;77041;Central
BG-11740;Bruce Geld;Consumer;United States;Houston;Texas;77070;Central
BM-11785;Bryan Mills;Consumer;United States;Houston;Texas;77036;Central
BT-11680;Brian Thompson;Consumer;United States;Houston;Texas;77036;Central
BT-11680;Brian Thompson;Consumer;United States;Houston;Texas;77041;Central
BW-11110;Bart Watters;Corporate;United States;Houston;Texas;77070;Central
CA-12055;Cathy Armstrong;Home Office;United States;Houston;Texas;77070;Central
CA-12055;Cathy Armstrong;Home Office;United States;Houston;Texas;77036;Central
CC-12145;Charles Crestani;Consumer;United States;Houston;Texas;77095;Central
CC-12370;Christopher Conant;Consumer;United States;Houston;Texas;77070;Central
CC-12475;Cindy Chapman;Consumer;United States;Houston;Texas;77070;Central
CC-12610;Corey Catlett;Corporate;United States;Houston;Texas;77041;Central
CG-12520;Claire Gute;Consumer;United States;Houston;Texas;77070;Central
CJ-12010;Caroline Jumper;Consumer;United States;Houston;Texas;77070;Central
CM-12445;Chuck Magee;Consumer;United States;Houston;Texas;77095;Central
CM-12715;Craig Molinari;Corporate;United States;Houston;Texas;77070;Central
CR-12820;Cyra Reiten;Home Office;United States;Houston;Texas;77041;Central
CS-11845;Cari Sayre;Corporate;United States;Houston;Texas;77070;Central
DA-13450;Dianna Arnett;Home Office;United States;Houston;Texas;77095;Central
DB-12970;Darren Budd;Corporate;United States;Houston;Texas;77036;Central
DB-13210;Dean Braden;Consumer;United States;Houston;Texas;77041;Central
DB-13660;Duane Benoit;Consumer;United States;Houston;Texas;77095;Central
DC-12850;Dan Campbell;Consumer;United States;Houston;Texas;77036;Central
DD-13570;Dorothy Dickinson;Consumer;United States;Houston;Texas;77041;Central
DH-13075;Dave Hallsten;Corporate;United States;Houston;Texas;77095;Central
DK-12835;Damala Kotsonis;Corporate;United States;Houston;Texas;77095;Central
DM-12955;Dario Medina;Corporate;United States;Houston;Texas;77036;Central
DM-13015;Darrin Martin;Consumer;United States;Houston;Texas;77070;Central
DM-13525;Don Miller;Corporate;United States;Houston;Texas;77070;Central
DO-13645;Doug O'Connell;Consumer;United States;Houston;Texas;77036;Central
DP-13000;Darren Powers;Consumer;United States;Houston;Texas;77041;Central
DP-13000;Darren Powers;Consumer;United States;Houston;Texas;77095;Central
DS-13180;David Smith;Corporate;United States;Houston;Texas;77095;Central
DW-13195;David Wiener;Corporate;United States;Houston;Texas;77095;Central
DW-13540;Don Weiss;Consumer;United States;Houston;Texas;77070;Central
EB-13705;Ed Braxton;Corporate;United States;Houston;Texas;77095;Central
EB-14170;Evan Bailliet;Consumer;United States;Houston;Texas;77095;Central
ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;77036;Central
ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;77095;Central
EH-13945;Eric Hoffmann;Consumer;United States;Houston;Texas;77041;Central
EH-13990;Erica Hackney;Consumer;United States;Houston;Texas;77041;Central
EM-13825;Elizabeth Moffitt;Corporate;United States;Houston;Texas;77036;Central
EP-13915;Emily Phan;Consumer;United States;Houston;Texas;77036;Central
ES-14020;Erica Smith;Consumer;United States;Houston;Texas;77036;Central
FH-14275;Frank Hawley;Corporate;United States;Houston;Texas;77041;Central
FO-14305;Frank Olsen;Consumer;United States;Houston;Texas;77070;Central
GH-14410;Gary Hansen;Home Office;United States;Houston;Texas;77070;Central
GM-14455;Gary Mitchum;Home Office;United States;Houston;Texas;77095;Central
GT-14710;Greg Tran;Consumer;United States;Houston;Texas;77070;Central
GT-14710;Greg Tran;Consumer;United States;Houston;Texas;77041;Central
GW-14605;Giulietta Weimer;Consumer;United States;Houston;Texas;77036;Central
HG-14845;Harry Greene;Consumer;United States;Houston;Texas;77041;Central
HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central
HL-15040;Hunter Lopez;Consumer;United States;Houston;Texas;77095;Central
HZ-14950;Henia Zydlo;Consumer;United States;Houston;Texas;77095;Central
IL-15100;Ivan Liston;Consumer;United States;Houston;Texas;77041;Central
JD-15790;John Dryer;Consumer;United States;Houston;Texas;77070;Central
JD-16060;Julia Dunbar;Consumer;United States;Houston;Texas;77095;Central
JE-15475;Jeremy Ellison;Consumer;United States;Houston;Texas;77095;Central
JE-15715;Joe Elijah;Consumer;United States;Houston;Texas;77041;Central
JE-15715;Joe Elijah;Consumer;United States;Houston;Texas;77070;Central
JE-15745;Joel Eaton;Consumer;United States;Houston;Texas;77070;Central
JG-15160;James Galang;Consumer;United States;Houston;Texas;77041;Central
JH-15910;Jonathan Howell;Consumer;United States;Houston;Texas;77070;Central
JJ-15760;Joel Jenkins;Home Office;United States;Houston;Texas;77036;Central
JK-15730;Joe Kamberova;Consumer;United States;Houston;Texas;77036;Central
JL-15130;Jack Lebron;Consumer;United States;Houston;Texas;77036;Central
JL-15505;Jeremy Lonsdale;Consumer;United States;Houston;Texas;77070;Central
JL-15850;John Lucas;Consumer;United States;Houston;Texas;77095;Central
JP-15460;Jennifer Patt;Corporate;United States;Houston;Texas;77041;Central
JP-15520;Jeremy Pistek;Consumer;United States;Houston;Texas;77070;Central
JS-16030;Joy Smith;Consumer;United States;Houston;Texas;77036;Central
KB-16585;Ken Black;Corporate;United States;Houston;Texas;77095;Central
KB-16600;Ken Brennan;Corporate;United States;Houston;Texas;77041;Central
KC-16540;Kelly Collister;Consumer;United States;Houston;Texas;77041;Central
KD-16270;Karen Daniels;Consumer;United States;Houston;Texas;77095;Central
KH-16360;Katherine Hughes;Consumer;United States;Houston;Texas;77070;Central
KH-16510;Keith Herrera;Consumer;United States;Houston;Texas;77095;Central
KH-16630;Ken Heidel;Corporate;United States;Houston;Texas;77070;Central
KL-16645;Ken Lonsdale;Consumer;United States;Houston;Texas;77095;Central
KM-16375;Katherine Murray;Home Office;United States;Houston;Texas;77070;Central
KM-16720;Kunst Miller;Consumer;United States;Houston;Texas;77095;Central
KN-16390;Katherine Nockton;Corporate;United States;Houston;Texas;77070;Central
KT-16465;Kean Takahito;Consumer;United States;Houston;Texas;77036;Central
KT-16480;Kean Thornton;Consumer;United States;Houston;Texas;77095;Central
LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central
LC-17140;Logan Currie;Consumer;United States;Houston;Texas;77070;Central
LF-17185;Luke Foster;Consumer;United States;Houston;Texas;77095;Central
LR-17035;Lisa Ryan;Corporate;United States;Houston;Texas;77041;Central
LS-16975;Lindsay Shagiari;Home Office;United States;Houston;Texas;77070;Central
LS-17245;Lynn Smith;Consumer;United States;Houston;Texas;77036;Central
MA-17560;Matt Abelman;Home Office;United States;Houston;Texas;77095;Central
MA-17560;Matt Abelman;Home Office;United States;Houston;Texas;77070;Central
MB-18085;Mick Brown;Consumer;United States;Houston;Texas;77036;Central
MC-17425;Mark Cousins;Corporate;United States;Houston;Texas;77036;Central
MC-17605;Matt Connell;Corporate;United States;Houston;Texas;77070;Central
MC-18100;Mick Crebagga;Consumer;United States;Houston;Texas;77041;Central
ME-17320;Maria Etezadi;Home Office;United States;Houston;Texas;77095;Central
MF-18250;Monica Federle;Corporate;United States;Houston;Texas;77095;Central
MH-17440;Mark Haberlin;Corporate;United States;Houston;Texas;77036;Central
MH-17620;Matt Hagelstein;Corporate;United States;Houston;Texas;77041;Central
MR-17545;Mathew Reese;Home Office;United States;Houston;Texas;77095;Central
MS-17770;Maxwell Schwartz;Consumer;United States;Houston;Texas;77036;Central
MS-17980;Michael Stewart;Corporate;United States;Houston;Texas;77041;Central
MS-17980;Michael Stewart;Corporate;United States;Houston;Texas;77095;Central
MT-18070;Michelle Tran;Home Office;United States;Houston;Texas;77041;Central
MV-17485;Mark Van Huff;Consumer;United States;Houston;Texas;77041;Central
MV-18190;Mike Vittorini;Consumer;United States;Houston;Texas;77036;Central
MY-18295;Muhammed Yedwab;Corporate;United States;Houston;Texas;77036;Central
NC-18340;Nat Carroll;Consumer;United States;Houston;Texas;77036;Central
NC-18415;Nathan Cano;Consumer;United States;Houston;Texas;77095;Central
NC-18625;Noah Childs;Corporate;United States;Houston;Texas;77095;Central
ND-18370;Natalie DeCherney;Consumer;United States;Houston;Texas;77095;Central
NM-18520;Neoma Murray;Consumer;United States;Houston;Texas;77036;Central
NS-18640;Noel Staavos;Corporate;United States;Houston;Texas;77041;Central
NZ-18565;Nick Zandusky;Home Office;United States;Houston;Texas;77070;Central
ON-18715;Odella Nelson;Corporate;United States;Houston;Texas;77095;Central
PB-19105;Peter Bühler;Consumer;United States;Houston;Texas;77095;Central
PO-18850;Patrick O'Brill;Consumer;United States;Houston;Texas;77041;Central
PO-19180;Philisse Overcash;Home Office;United States;Houston;Texas;77095;Central
PT-19090;Pete Takahito;Consumer;United States;Houston;Texas;77070;Central
PW-19240;Pierre Wener;Consumer;United States;Houston;Texas;77036;Central
RA-19285;Ralph Arnett;Consumer;United States;Houston;Texas;77070;Central
RA-19915;Russell Applegate;Consumer;United States;Houston;Texas;77095;Central
RB-19435;Richard Bierner;Consumer;United States;Houston;Texas;77070;Central
RB-19705;Roger Barcio;Home Office;United States;Houston;Texas;77070;Central
RD-19480;Rick Duston;Consumer;United States;Houston;Texas;77095;Central
RD-19810;Ross DeVincentis;Home Office;United States;Houston;Texas;77070;Central
RM-19375;Raymond Messe;Consumer;United States;Houston;Texas;77095;Central
RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central
RP-19270;Rachel Payne;Corporate;United States;Houston;Texas;77095;Central
RP-19390;Resi Pölking;Consumer;United States;Houston;Texas;77041;Central
RP-19855;Roy Phan;Corporate;United States;Houston;Texas;77095;Central
SB-20290;Sean Braxton;Corporate;United States;Houston;Texas;77036;Central
SC-20020;Sam Craven;Consumer;United States;Houston;Texas;77095;Central
SC-20380;Shahid Collister;Consumer;United States;Houston;Texas;77095;Central
SC-20695;Steve Chapman;Corporate;United States;Houston;Texas;77041;Central
SC-20725;Steven Cartwright;Consumer;United States;Houston;Texas;77070;Central
SC-20800;Stuart Calhoun;Consumer;United States;Houston;Texas;77041;Central
SD-20485;Shirley Daniels;Home Office;United States;Houston;Texas;77041;Central
SF-20965;Sylvia Foulston;Corporate;United States;Houston;Texas;77041;Central
SJ-20125;Sanjit Jacobs;Home Office;United States;Houston;Texas;77036;Central
SJ-20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central
SL-20155;Sara Luxemburg;Home Office;United States;Houston;Texas;77095;Central
SM-20005;Sally Matthias;Consumer;United States;Houston;Texas;77041;Central
SN-20710;Steve Nguyen;Home Office;United States;Houston;Texas;77041;Central
ST-20530;Shui Tom;Consumer;United States;Houston;Texas;77095;Central
SV-20365;Seth Vernon;Consumer;United States;Houston;Texas;77070;Central
SV-20815;Stuart Van;Corporate;United States;Houston;Texas;77041;Central
SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central
TB-21175;Thomas Boland;Corporate;United States;Houston;Texas;77041;Central
TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central
TC-20980;Tamara Chand;Corporate;United States;Houston;Texas;77041;Central
TC-21295;Toby Carlisle;Consumer;United States;Houston;Texas;77095;Central
TH-21115;Thea Hudgings;Corporate;United States;Houston;Texas;77070;Central
TP-21415;Tom Prescott;Consumer;United States;Houston;Texas;77070;Central
TS-21340;Toby Swindell;Consumer;United States;Houston;Texas;77041;Central
TS-21655;Trudy Schmidt;Consumer;United States;Houston;Texas;77070;Central
TT-21220;Thomas Thornton;Consumer;United States;Houston;Texas;77041;Central
TT-21460;Tonja Turnell;Home Office;United States;Houston;Texas;77095;Central
VB-21745;Victoria Brennan;Corporate;United States;Houston;Texas;77041;Central
VD-21670;Valerie Dominguez;Consumer;United States;Houston;Texas;77070;Central
VT-21700;Valerie Takahito;Home Office;United States;Houston;Texas;77070;Central
ZC-21910;Zuschuss Carroll;Consumer;United States;Houston;Texas;77041;Central
ZC-21910;Zuschuss Carroll;Consumer;United States;Houston;Texas;77095;Central
AH-10075;Adam Hart;Corporate;United States;Huntington Beach;California;92646;West
CJ-12010;Caroline Jumper;Consumer;United States;Huntington Beach;California;92646;West
DK-13225;Dean Katz;Corporate;United States;Huntington Beach;California;92646;West
HR-14830;Harold Ryan;Corporate;United States;Huntington Beach;California;92646;West
LB-16795;Laurel Beltran;Home Office;United States;Huntington Beach;California;92646;West
AC-10660;Anna Chung;Consumer;United States;Huntsville;Texas;77340;Central
CM-12715;Craig Molinari;Corporate;United States;Huntsville;Texas;77340;Central
CW-11905;Carl Weiss;Home Office;United States;Huntsville;Texas;77340;Central
EA-14035;Erin Ashbrook;Corporate;United States;Huntsville;Texas;77340;Central
EJ-13720;Ed Jacobs;Consumer;United States;Huntsville;Texas;77340;Central
FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central
FW-14395;Fred Wasserman;Corporate;United States;Huntsville;Alabama;35810;South
HM-14860;Harry Marie;Corporate;United States;Huntsville;Texas;77340;Central
JK-15370;Jay Kimmel;Consumer;United States;Huntsville;Alabama;35810;South
JM-15250;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central
KC-16255;Karen Carlisle;Corporate;United States;Huntsville;Alabama;35810;South
MF-17665;Maureen Fritzler;Corporate;United States;Huntsville;Alabama;35810;South
MH-18115;Mick Hernandez;Home Office;United States;Huntsville;Alabama;35810;South
ND-18460;Neil Ducich;Corporate;United States;Huntsville;Alabama;35810;South
RH-19600;Rob Haberlin;Consumer;United States;Huntsville;Alabama;35810;South
VS-21820;Vivek Sundaresam;Consumer;United States;Huntsville;Texas;77340;Central
VW-21775;Victoria Wilson;Corporate;United States;Huntsville;Texas;77340;Central
RD-19660;Robert Dilbeck;Home Office;United States;Independence;Missouri;64055;Central
SG-20080;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central
AB-10105;Adrian Barton;Consumer;United States;Indianapolis;Indiana;46203;Central
CT-11995;Carol Triggs;Consumer;United States;Indianapolis;Indiana;46203;Central
HF-14995;Herbert Flentye;Consumer;United States;Indianapolis;Indiana;46203;Central
KB-16315;Karl Braun;Consumer;United States;Indianapolis;Indiana;46203;Central
KF-16285;Karen Ferguson;Home Office;United States;Indianapolis;Indiana;46203;Central
MD-17860;Michael Dominguez;Corporate;United States;Indianapolis;Indiana;46203;Central
NP-18685;Nora Pelletier;Home Office;United States;Indianapolis;Indiana;46203;Central
PO-18865;Patrick O'Donnell;Consumer;United States;Indianapolis;Indiana;46203;Central
SV-20815;Stuart Van;Corporate;United States;Indianapolis;Indiana;46203;Central
TT-21265;Tim Taslimi;Corporate;United States;Indianapolis;Indiana;46203;Central
VP-21760;Victoria Pisteka;Corporate;United States;Indianapolis;Indiana;46203;Central
BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;90301;West
DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West
KM-16660;Khloe Miller;Consumer;United States;Inglewood;California;90301;West
LF-17185;Luke Foster;Consumer;United States;Inglewood;California;90301;West
CS-12175;Charles Sheldon;Corporate;United States;Iowa City;Iowa;52240;Central
AS-10090;Adam Shillingsburg;Consumer;United States;Irving;Texas;75061;Central
